Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Master Highlight/Beranda/button_Unpublish""))",Chrome 114.0.0.0,,,2023-07-11 10:17:32,2023-07-11 10:17:32,0.509s,PASSED
"click(findTestObject(""Object Repository/Master Highlight/Beranda/button_No""))",Chrome 114.0.0.0,,,2023-07-11 10:17:32,2023-07-11 10:17:32,0.480s,PASSED
"click(findTestObject(""Object Repository/Master Highlight/Beranda/button_Unpublish""))",Chrome 114.0.0.0,,,2023-07-11 10:17:32,2023-07-11 10:17:33,0.707s,PASSED
"click(findTestObject(""Object Repository/Master Highlight/Beranda/button_Yes""))",Chrome 114.0.0.0,,,2023-07-11 10:17:33,2023-07-11 10:17:34,0.493s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-11 10:17:34,2023-07-11 10:17:34,0.754s,PASSED
,,,,,,,
Test Cases/Master Highlight/Searching Failed,Chrome 114.0.0.0,,,2023-07-11 10:17:34,2023-07-11 10:17:42,7.106s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-11 10:17:35,2023-07-11 10:17:36,1.700s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-11 10:17:36,2023-07-11 10:17:36,0.019s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-11 10:17:36,2023-07-11 10:17:37,0.726s,PASSED
"setText(findTestObject(""Object Repository/Master Highlight/Searching Failed/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-11 10:17:37,2023-07-11 10:17:38,0.994s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Master Highlight/Searching Failed/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-11 10:17:38,2023-07-11 10:17:39,0.547s,PASSED
"click(findTestObject(""Object Repository/Master Highlight/Searching Failed/button_Login""))",Chrome 114.0.0.0,,,2023-07-11 10:17:39,2023-07-11 10:17:39,0.494s,PASSED
"click(findTestObject(""Object Repository/Master Highlight/Searching Failed/a_Master""))",Chrome 114.0.0.0,,,2023-07-11 10:17:39,2023-07-11 10:17:42,2.296s,FAILED
,,,,,,,
Test Cases/Master Highlight/Searching Success,Chrome 114.0.0.0,,,2023-07-11 10:17:42,2023-07-11 10:17:56,14.686s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-11 10:17:42,2023-07-11 10:17:45,2.714s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-11 10:17:45,2023-07-11 10:17:45,0.029s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-11 10:17:45,2023-07-11 10:17:46,0.617s,PASSED
"setText(findTestObject(""Object Repository/Master Highlight/Searching Success/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-11 10:17:46,2023-07-11 10:17:47,1.014s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Master Highlight/Searching Success/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-11 10:17:47,2023-07-11 10:17:47,0.487s,PASSED
"click(findTestObject(""Object Repository/Master Highlight/Searching Success/button_Login""))",Chrome 114.0.0.0,,,2023-07-11 10:17:47,2023-07-11 10:17:48,0.533s,PASSED
"click(findTestObject(""Object Repository/Master Highlight/Searching Success/a_Master""))",Chrome 114.0.0.0,,,2023-07-11 10:17:48,2023-07-11 10:17:49,1.770s,PASSED
"click(findTestObject(""Object Repository/Master Highlight/Searching Success/a_Highlight""))",Chrome 114.0.0.0,,,2023-07-11 10:17:49,2023-07-11 10:17:50,0.923s,PASSED
"click(findTestObject(""Object Repository/Master Highlight/Searching Success/div_List Highlight BliCicil Admin as       _048319""))",Chrome 114.0.0.0,,,2023-07-11 10:17:50,2023-07-11 10:17:51,1.012s,PASSED
"setText(findTestObject(""Object Repository/Master Highlight/Searching Success/input_Search_form-control form-control-sm""), ""Promo"")",Chrome 114.0.0.0,,,2023-07-11 10:17:51,2023-07-11 10:17:52,0.777s,PASSED
"sendKeys(findTestObject(""Object Repository/Master Highlight/Searching Success/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-11 10:17:52,2023-07-11 10:17:53,0.601s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-11 10:17:53,2023-07-11 10:17:53,0.564s,PASSED
"setText(findTestObject(""Object Repository/Master Highlight/Searching Success/input_Search_form-control form-control-sm""), ""Test"")",Chrome 114.0.0.0,,,2023-07-11 10:17:53,2023-07-11 10:17:55,1.621s,PASSED
"sendKeys(findTestObject(""Object Repository/Master Highlight/Searching Success/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-11 10:17:55,2023-07-11 10:17:55,0.528s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-11 10:17:55,2023-07-11 10:17:56,0.809s,PASSED
