Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Customer Managementt/Detail/a_7""))",Chrome 114.0.0.0,,,2023-07-10 09:12:07,2023-07-10 09:12:08,0.596s,PASSED
"click(findTestObject(""Object Repository/Customer Managementt/Detail/a_9""))",Chrome 114.0.0.0,,,2023-07-10 09:12:08,2023-07-10 09:12:08,0.590s,PASSED
"click(findTestObject(""Object Repository/Customer Managementt/Detail/a_11""))",Chrome 114.0.0.0,,,2023-07-10 09:12:08,2023-07-10 09:12:09,0.623s,PASSED
"click(findTestObject(""Object Repository/Customer Managementt/Detail/a_13""))",Chrome 114.0.0.0,,,2023-07-10 09:12:09,2023-07-10 09:12:09,0.579s,PASSED
"click(findTestObject(""Object Repository/Customer Managementt/Detail/a_15""))",Chrome 114.0.0.0,,,2023-07-10 09:12:09,2023-07-10 09:12:10,0.562s,PASSED
"click(findTestObject(""Object Repository/Customer Managementt/Detail/a_Detail_1_2_3""))",Chrome 114.0.0.0,,,2023-07-10 09:12:10,2023-07-10 09:12:11,0.860s,PASSED
"click(findTestObject(""Object Repository/Customer Managementt/Detail/a_Informasi Alamat""))",Chrome 114.0.0.0,,,2023-07-10 09:12:11,2023-07-10 09:12:12,1.014s,PASSED
"click(findTestObject(""Object Repository/Customer Managementt/Detail/a_Informasi Pekerjaan""))",Chrome 114.0.0.0,,,2023-07-10 09:12:12,2023-07-10 09:12:12,0.373s,PASSED
"click(findTestObject(""Object Repository/Customer Managementt/Detail/a_Informasi Kontak""))",Chrome 114.0.0.0,,,2023-07-10 09:12:12,2023-07-10 09:12:13,0.359s,PASSED
"click(findTestObject(""Object Repository/Customer Managementt/Detail/a_Foto Identitas""))",Chrome 114.0.0.0,,,2023-07-10 09:12:13,2023-07-10 09:12:13,0.347s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-10 09:12:13,2023-07-10 09:12:14,0.724s,PASSED
,,,,,,,
Test Cases/Customer Management/Searching Failed,Chrome 114.0.0.0,,,2023-07-10 09:12:14,2023-07-10 09:12:37,22.892s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-10 09:12:14,2023-07-10 09:12:16,1.707s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-10 09:12:16,2023-07-10 09:12:16,0.018s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-10 09:12:16,2023-07-10 09:12:16,0.662s,PASSED
"setText(findTestObject(""Object Repository/Customer Managementt/Searching Failed/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-10 09:12:16,2023-07-10 09:12:18,1.253s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Customer Managementt/Searching Failed/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-10 09:12:18,2023-07-10 09:12:18,0.485s,PASSED
"click(findTestObject(""Object Repository/Customer Managementt/Searching Failed/button_Login""))",Chrome 114.0.0.0,,,2023-07-10 09:12:18,2023-07-10 09:12:19,0.576s,PASSED
"click(findTestObject(""Object Repository/Customer Managementt/Searching Failed/span_Customer Management""))",Chrome 114.0.0.0,,,2023-07-10 09:12:19,2023-07-10 09:12:21,2.099s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Customer Managementt/Searching Failed/select_Search by                           _8b0677""), ""name"", true)",Chrome 114.0.0.0,,,2023-07-10 09:12:21,2023-07-10 09:12:22,1.717s,PASSED
"setText(findTestObject(""Object Repository/Customer Managementt/Searching Failed/input_List of Customers_filterSearch""), ""Dono"")",Chrome 114.0.0.0,,,2023-07-10 09:12:22,2023-07-10 09:12:23,0.670s,PASSED
"sendKeys(findTestObject(""Object Repository/Customer Managementt/Searching Failed/input_List of Customers_filterSearch""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:12:23,2023-07-10 09:12:24,0.371s,PASSED
delay(2),Chrome 114.0.0.0,,,2023-07-10 09:12:24,2023-07-10 09:12:26,2.029s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-10 09:12:26,2023-07-10 09:12:26,0.390s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Customer Managementt/Searching Failed/select_Search by                           _8b0677""), ""mobile_phone"", true)",Chrome 114.0.0.0,,,2023-07-10 09:12:26,2023-07-10 09:12:28,1.713s,PASSED
"setText(findTestObject(""Object Repository/Customer Managementt/Searching Failed/input_List of Customers_filterSearch_1""), ""233333"")",Chrome 114.0.0.0,,,2023-07-10 09:12:28,2023-07-10 09:12:28,0.641s,PASSED
"sendKeys(findTestObject(""Object Repository/Customer Managementt/Searching Failed/input_List of Customers_filterSearch_1""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:12:28,2023-07-10 09:12:29,0.331s,PASSED
delay(2),Chrome 114.0.0.0,,,2023-07-10 09:12:29,2023-07-10 09:12:31,2.003s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-10 09:12:31,2023-07-10 09:12:31,0.281s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Customer Managementt/Searching Failed/select_Search by                           _8b0677""), ""nik"", true)",Chrome 114.0.0.0,,,2023-07-10 09:12:31,2023-07-10 09:12:33,1.976s,PASSED
"setText(findTestObject(""Object Repository/Customer Managementt/Searching Failed/input_List of Customers_filterSearch_1""), ""123456"")",Chrome 114.0.0.0,,,2023-07-10 09:12:33,2023-07-10 09:12:34,0.670s,PASSED
"sendKeys(findTestObject(""Object Repository/Customer Managementt/Searching Failed/input_List of Customers_filterSearch_1""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:12:34,2023-07-10 09:12:34,0.329s,PASSED
delay(2),Chrome 114.0.0.0,,,2023-07-10 09:12:34,2023-07-10 09:12:36,2.015s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-10 09:12:36,2023-07-10 09:12:37,0.694s,PASSED
,,,,,,,
Test Cases/Customer Management/Searching Success,Chrome 114.0.0.0,,,2023-07-10 09:12:37,2023-07-10 09:13:17,40.423s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-10 09:12:37,2023-07-10 09:12:38,1.350s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-10 09:12:38,2023-07-10 09:12:38,0.021s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-10 09:12:38,2023-07-10 09:12:39,0.522s,PASSED
"setText(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-10 09:12:39,2023-07-10 09:12:40,1.205s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-10 09:12:40,2023-07-10 09:12:40,0.543s,PASSED
"click(findTestObject(""Object Repository/Customer Managementt/Searching Success/button_Login""))",Chrome 114.0.0.0,,,2023-07-10 09:12:40,2023-07-10 09:12:41,0.537s,PASSED
"click(findTestObject(""Object Repository/Customer Managementt/Searching Success/span_Customer Management""))",Chrome 114.0.0.0,,,2023-07-10 09:12:41,2023-07-10 09:12:44,2.601s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Customer Managementt/Searching Success/select_Search by                           _8b0677""), ""name"", true)",Chrome 114.0.0.0,,,2023-07-10 09:12:44,2023-07-10 09:12:45,1.655s,PASSED
"setText(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch""), ""Eva"")",Chrome 114.0.0.0,,,2023-07-10 09:12:45,2023-07-10 09:12:46,0.660s,PASSED
"sendKeys(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:12:46,2023-07-10 09:12:46,0.333s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-10 09:12:46,2023-07-10 09:12:47,0.304s,PASSED
"setText(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch""), ""Hendra"")",Chrome 114.0.0.0,,,2023-07-10 09:12:47,2023-07-10 09:12:48,1.314s,PASSED
"sendKeys(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:12:48,2023-07-10 09:12:48,0.331s,PASSED
delay(2),Chrome 114.0.0.0,,,2023-07-10 09:12:48,2023-07-10 09:12:50,2.011s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-10 09:12:50,2023-07-10 09:12:50,0.258s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Customer Managementt/Searching Success/select_Search by                           _8b0677""), ""mobile_phone"", true)",Chrome 114.0.0.0,,,2023-07-10 09:12:50,2023-07-10 09:12:52,1.696s,PASSED
"setText(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch_1""), ""0812880651"")",Chrome 114.0.0.0,,,2023-07-10 09:12:52,2023-07-10 09:12:53,0.707s,PASSED
"sendKeys(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch_1""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:12:53,2023-07-10 09:12:53,0.360s,PASSED
delay(2),Chrome 114.0.0.0,,,2023-07-10 09:12:53,2023-07-10 09:12:55,2.010s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-10 09:12:55,2023-07-10 09:12:56,0.354s,PASSED
"setText(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch_1""), ""0812"")",Chrome 114.0.0.0,,,2023-07-10 09:12:56,2023-07-10 09:12:57,1.234s,PASSED
"sendKeys(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch_1""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:12:57,2023-07-10 09:12:57,0.347s,PASSED
delay(2),Chrome 114.0.0.0,,,2023-07-10 09:12:57,2023-07-10 09:12:59,2.019s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-10 09:12:59,2023-07-10 09:12:59,0.284s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Customer Managementt/Searching Success/select_Search by                           _8b0677""), ""nik"", true)",Chrome 114.0.0.0,,,2023-07-10 09:12:59,2023-07-10 09:13:01,1.963s,PASSED
"setText(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch_1""), ""340407640"")",Chrome 114.0.0.0,,,2023-07-10 09:13:01,2023-07-10 09:13:02,0.654s,PASSED
"sendKeys(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch_1""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:13:02,2023-07-10 09:13:02,0.330s,PASSED
delay(2),Chrome 114.0.0.0,,,2023-07-10 09:13:02,2023-07-10 09:13:04,2.012s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-10 09:13:04,2023-07-10 09:13:05,0.277s,PASSED
"setText(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch_1""), ""340"")",Chrome 114.0.0.0,,,2023-07-10 09:13:05,2023-07-10 09:13:06,1.320s,PASSED
"sendKeys(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch_1""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:13:06,2023-07-10 09:13:06,0.363s,PASSED
delay(2),Chrome 114.0.0.0,,,2023-07-10 09:13:06,2023-07-10 09:13:08,2.006s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-10 09:13:08,2023-07-10 09:13:09,0.272s,PASSED
"setText(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch_1""), ""3203"")",Chrome 114.0.0.0,,,2023-07-10 09:13:09,2023-07-10 09:13:10,1.344s,PASSED
"sendKeys(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch_1""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:13:10,2023-07-10 09:13:10,0.322s,PASSED
delay(2),Chrome 114.0.0.0,,,2023-07-10 09:13:10,2023-07-10 09:13:12,2.012s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-10 09:13:12,2023-07-10 09:13:13,0.265s,PASSED
"setText(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch_1""), ""320"")",Chrome 114.0.0.0,,,2023-07-10 09:13:13,2023-07-10 09:13:14,1.355s,PASSED
"sendKeys(findTestObject(""Object Repository/Customer Managementt/Searching Success/input_List of Customers_filterSearch_1""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:13:14,2023-07-10 09:13:14,0.327s,PASSED
delay(2),Chrome 114.0.0.0,,,2023-07-10 09:13:14,2023-07-10 09:13:16,2.008s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-10 09:13:16,2023-07-10 09:13:17,0.708s,PASSED
