Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Master Bank/Searching Failed/input_Search_form-control form-control-sm""), ""Digital"")",Chrome 114.0.0.0,,,2023-07-12 14:33:30,2023-07-12 14:33:31,0.718s,PASSED
"sendKeys(findTestObject(""Object Repository/Master Bank/Searching Failed/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-12 14:33:31,2023-07-12 14:33:31,0.488s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-12 14:33:31,2023-07-12 14:33:32,0.759s,PASSED
,,,,,,,
Test Cases/Master Bank/Searching Success,Chrome 114.0.0.0,,,2023-07-12 14:33:32,2023-07-12 14:33:44,11.674s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-12 14:33:33,2023-07-12 14:33:34,1.798s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-12 14:33:34,2023-07-12 14:33:34,0.022s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-12 14:33:34,2023-07-12 14:33:35,0.641s,PASSED
"setText(findTestObject(""Object Repository/Master Bank/Searching Success/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-12 14:33:35,2023-07-12 14:33:36,0.894s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Master Bank/Searching Success/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-12 14:33:36,2023-07-12 14:33:36,0.432s,PASSED
"click(findTestObject(""Object Repository/Master Bank/Searching Success/button_Login""))",Chrome 114.0.0.0,,,2023-07-12 14:33:36,2023-07-12 14:33:37,0.512s,PASSED
"click(findTestObject(""Object Repository/Master Bank/Searching Success/a_Master""))",Chrome 114.0.0.0,,,2023-07-12 14:33:37,2023-07-12 14:33:39,2.080s,PASSED
"click(findTestObject(""Object Repository/Master Bank/Searching Success/a_Bank""))",Chrome 114.0.0.0,,,2023-07-12 14:33:39,2023-07-12 14:33:40,0.984s,PASSED
"setText(findTestObject(""Object Repository/Master Bank/Searching Success/input_Search_form-control form-control-sm""), ""BRI"")",Chrome 114.0.0.0,,,2023-07-12 14:33:40,2023-07-12 14:33:41,1.376s,PASSED
"sendKeys(findTestObject(""Object Repository/Master Bank/Searching Success/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-12 14:33:41,2023-07-12 14:33:42,0.496s,PASSED
"setText(findTestObject(""Object Repository/Master Bank/Searching Success/input_Search_form-control form-control-sm""), ""Syariah"")",Chrome 114.0.0.0,,,2023-07-12 14:33:42,2023-07-12 14:33:42,0.715s,PASSED
"sendKeys(findTestObject(""Object Repository/Master Bank/Searching Success/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-12 14:33:42,2023-07-12 14:33:43,0.486s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-12 14:33:43,2023-07-12 14:33:44,0.793s,PASSED
