Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Master Toko/Searching Success/button_Deactivate""))",Chrome 114.0.0.0,,,2023-07-06 15:37:24,2023-07-06 15:37:24,0.547s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Searching Success/button_No""))",Chrome 114.0.0.0,,,2023-07-06 15:37:24,2023-07-06 15:37:25,0.562s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Searching Success/button_Deactivate""))",Chrome 114.0.0.0,,,2023-07-06 15:37:25,2023-07-06 15:37:26,0.759s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Searching Success/button_Yes""))",Chrome 114.0.0.0,,,2023-07-06 15:37:26,2023-07-06 15:37:26,0.536s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Searching Success/a_4""))",Chrome 114.0.0.0,,,2023-07-06 15:37:26,2023-07-06 15:37:27,1.080s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Searching Success/button_Activate""))",Chrome 114.0.0.0,,,2023-07-06 15:37:27,2023-07-06 15:37:28,0.434s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Searching Success/button_No""))",Chrome 114.0.0.0,,,2023-07-06 15:37:28,2023-07-06 15:37:28,0.520s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Searching Success/button_Activate""))",Chrome 114.0.0.0,,,2023-07-06 15:37:28,2023-07-06 15:37:29,0.709s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Searching Success/button_Yes""))",Chrome 114.0.0.0,,,2023-07-06 15:37:29,2023-07-06 15:37:29,0.488s,PASSED
"click(findTestObject(""Object Repository/Master Toko/Searching Success/a_4""))",Chrome 114.0.0.0,,,2023-07-06 15:37:29,2023-07-06 15:37:30,1.052s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-06 15:37:30,2023-07-06 15:37:31,0.810s,PASSED
