Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Master Merchants/Searching Failed/button_Login""))",Chrome 114.0.0.0,,,2023-07-10 09:15:12,2023-07-10 09:15:13,0.515s,PASSED
"click(findTestObject(""Object Repository/Master Merchants/Searching Failed/a_Master""))",Chrome 114.0.0.0,,,2023-07-10 09:15:13,2023-07-10 09:15:15,1.878s,PASSED
"click(findTestObject(""Object Repository/Master Merchants/Searching Failed/a_Merchants""))",Chrome 114.0.0.0,,,2023-07-10 09:15:15,2023-07-10 09:15:15,0.782s,PASSED
"setText(findTestObject(""Object Repository/Master Merchants/Searching Failed/input_Search_form-control form-control-sm""), ""Apple"")",Chrome 114.0.0.0,,,2023-07-10 09:15:15,2023-07-10 09:15:17,1.425s,PASSED
"sendKeys(findTestObject(""Object Repository/Master Merchants/Searching Failed/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:15:17,2023-07-10 09:15:17,0.587s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-10 09:15:17,2023-07-10 09:15:18,0.418s,PASSED
"setText(findTestObject(""Object Repository/Master Merchants/Searching Failed/input_Search_form-control form-control-sm""), ""Ibox"")",Chrome 114.0.0.0,,,2023-07-10 09:15:18,2023-07-10 09:15:19,1.508s,PASSED
"sendKeys(findTestObject(""Object Repository/Master Merchants/Searching Failed/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:15:19,2023-07-10 09:15:20,0.468s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-10 09:15:20,2023-07-10 09:15:21,0.744s,PASSED
,,,,,,,
Test Cases/Master Merchants/Searching Success,Chrome 114.0.0.0,,,2023-07-10 09:15:21,2023-07-10 09:15:33,12.266s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-10 09:15:21,2023-07-10 09:15:22,1.633s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-10 09:15:22,2023-07-10 09:15:22,0.023s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-10 09:15:22,2023-07-10 09:15:23,0.742s,PASSED
"setText(findTestObject(""Object Repository/Master Merchants/Searching Success/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-10 09:15:23,2023-07-10 09:15:24,0.931s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Master Merchants/Searching Success/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-10 09:15:24,2023-07-10 09:15:25,0.474s,PASSED
"click(findTestObject(""Object Repository/Master Merchants/Searching Success/button_Login""))",Chrome 114.0.0.0,,,2023-07-10 09:15:25,2023-07-10 09:15:25,0.518s,PASSED
"click(findTestObject(""Object Repository/Master Merchants/Searching Success/a_Master""))",Chrome 114.0.0.0,,,2023-07-10 09:15:25,2023-07-10 09:15:27,1.822s,PASSED
"click(findTestObject(""Object Repository/Master Merchants/Searching Success/a_Merchants""))",Chrome 114.0.0.0,,,2023-07-10 09:15:27,2023-07-10 09:15:28,0.843s,PASSED
"getText(findTestObject(""Object Repository/Master Merchants/Searching Success/div_List Merchant BliCicil Admin as        _d762cc""))",Chrome 114.0.0.0,,,2023-07-10 09:15:28,2023-07-10 09:15:29,1.022s,PASSED
"setText(findTestObject(""Object Repository/Master Merchants/Searching Success/input_Search_form-control form-control-sm""), ""Trans"")",Chrome 114.0.0.0,,,2023-07-10 09:15:29,2023-07-10 09:15:29,0.678s,PASSED
"sendKeys(findTestObject(""Object Repository/Master Merchants/Searching Success/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:15:29,2023-07-10 09:15:30,0.451s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-10 09:15:30,2023-07-10 09:15:30,0.306s,PASSED
"setText(findTestObject(""Object Repository/Master Merchants/Searching Success/input_Search_form-control form-control-sm""), ""Pol"")",Chrome 114.0.0.0,,,2023-07-10 09:15:30,2023-07-10 09:15:32,1.361s,PASSED
"sendKeys(findTestObject(""Object Repository/Master Merchants/Searching Success/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-10 09:15:32,2023-07-10 09:15:32,0.464s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-10 09:15:32,2023-07-10 09:15:33,0.707s,PASSED
