Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-14 10:50:16,2023-07-14 10:50:16,0.578s,PASSED
"setText(findTestObject(""Object Repository/News/Searching Failed/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-14 10:50:16,2023-07-14 10:50:17,0.900s,PASSED
"setEncryptedText(findTestObject(""Object Repository/News/Searching Failed/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-14 10:50:17,2023-07-14 10:50:17,0.408s,PASSED
"click(findTestObject(""Object Repository/News/Searching Failed/button_Login""))",Chrome 114.0.0.0,,,2023-07-14 10:50:17,2023-07-14 10:50:18,0.504s,PASSED
"click(findTestObject(""Object Repository/News/Searching Failed/a_News""))",Chrome 114.0.0.0,,,2023-07-14 10:50:18,2023-07-14 10:50:20,2.456s,PASSED
"setText(findTestObject(""Object Repository/News/Searching Failed/input_Search_form-control form-control-sm""), ""Bisnis"")",Chrome 114.0.0.0,,,2023-07-14 10:50:20,2023-07-14 10:50:22,1.299s,PASSED
"sendKeys(findTestObject(""Object Repository/News/Searching Failed/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-14 10:50:22,2023-07-14 10:50:22,0.477s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-14 10:50:22,2023-07-14 10:50:22,0.277s,PASSED
"setText(findTestObject(""Object Repository/News/Searching Failed/input_Search_form-control form-control-sm""), ""1234"")",Chrome 114.0.0.0,,,2023-07-14 10:50:22,2023-07-14 10:50:24,1.333s,PASSED
"sendKeys(findTestObject(""Object Repository/News/Searching Failed/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-14 10:50:24,2023-07-14 10:50:24,0.479s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-14 10:50:24,2023-07-14 10:50:25,0.662s,PASSED
,,,,,,,
Test Cases/News/Searching Success,Chrome 114.0.0.0,,,2023-07-14 10:50:25,2023-07-14 10:50:37,11.574s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-14 10:50:25,2023-07-14 10:50:27,1.625s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-14 10:50:27,2023-07-14 10:50:27,0.018s,PASSED
"navigateToUrl(""https://uat-dashboard.blicicil.com/auth/login"")",Chrome 114.0.0.0,,,2023-07-14 10:50:27,2023-07-14 10:50:28,0.652s,PASSED
"setText(findTestObject(""Object Repository/News/Searching Success/input_Email_email""), ""eva.mayadila@megafinance.co.id"")",Chrome 114.0.0.0,,,2023-07-14 10:50:28,2023-07-14 10:50:28,0.878s,PASSED
"setEncryptedText(findTestObject(""Object Repository/News/Searching Success/input_Password_password""), ""aeHFOx8jV/A="")",Chrome 114.0.0.0,,,2023-07-14 10:50:28,2023-07-14 10:50:29,0.408s,PASSED
"click(findTestObject(""Object Repository/News/Searching Success/button_Login""))",Chrome 114.0.0.0,,,2023-07-14 10:50:29,2023-07-14 10:50:29,0.491s,PASSED
"click(findTestObject(""Object Repository/News/Searching Success/a_News""))",Chrome 114.0.0.0,,,2023-07-14 10:50:29,2023-07-14 10:50:32,2.244s,PASSED
"getText(findTestObject(""Object Repository/News/Searching Success/div_List News BliCicil Admin as            _9f1570""))",Chrome 114.0.0.0,,,2023-07-14 10:50:32,2023-07-14 10:50:33,1.067s,PASSED
"setText(findTestObject(""Object Repository/News/Searching Success/input_Search_form-control form-control-sm""), ""Blicicil"")",Chrome 114.0.0.0,,,2023-07-14 10:50:33,2023-07-14 10:50:33,0.724s,PASSED
"sendKeys(findTestObject(""Object Repository/News/Searching Success/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-14 10:50:33,2023-07-14 10:50:34,0.454s,PASSED
refresh(),Chrome 114.0.0.0,,,2023-07-14 10:50:34,2023-07-14 10:50:34,0.302s,PASSED
"setText(findTestObject(""Object Repository/News/Searching Success/input_Search_form-control form-control-sm""), ""Indonesia"")",Chrome 114.0.0.0,,,2023-07-14 10:50:34,2023-07-14 10:50:35,1.315s,PASSED
"sendKeys(findTestObject(""Object Repository/News/Searching Success/input_Search_form-control form-control-sm""), Keys.chord(ENTER))",Chrome 114.0.0.0,,,2023-07-14 10:50:35,2023-07-14 10:50:36,0.464s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-14 10:50:36,2023-07-14 10:50:37,0.667s,PASSED
